miRNA,logFC,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,consistent_direction
hsa-miR-664b-5p,0.046046666666666645,-0.24501000000000017,-0.04438999999999993,0.42754000000000003,0.30173554365874,0.7711464022381077,0.9866925320303566,0.8388014030761035,False
hsa-miR-542-5p,0.03932000000000002,0.2960800000000001,-0.05861000000000027,-0.11950999999999978,0.30072892000185497,0.7718842592205375,0.987014291593094,0.7902061788490012,False
hsa-mir-378d-1,-0.03704666666666667,-0.004149999999999876,0.11717,-0.22416000000000014,-0.29992558514440476,0.7724732848959301,0.987014291593094,0.7463464008336562,False
hsa-miR-3167,0.03707000000000008,-0.038229999999999986,-0.08673999999999982,0.23618000000000006,0.29977555387416593,0.7725833093121258,0.987014291593094,0.7477050878874911,False
hsa-miR-614,-0.038436666666666675,-0.19269000000000003,-0.12163999999999997,0.19901999999999997,-0.29939478653529866,0.772862567368646,0.987014291593094,0.7799539908062213,False
hsa-mir-7706,-0.048799999999999955,0.19398999999999988,0.1659400000000002,-0.50633,-0.2986201369241136,0.7734308122456162,0.987014291593094,0.8509389719287466,False
hsa-mir-873,-0.03773333333333347,0.1774699999999998,-0.08540000000000014,-0.20527000000000006,-0.2981990915332477,0.7737397323142652,0.987014291593094,0.7702551968317038,False
hsa-miR-4283,0.037776666666666646,-0.1774,0.21289999999999998,0.07782999999999995,0.2977395182317309,0.7740769698782877,0.987014291593094,0.7726862314017526,False
hsa-miR-5695,0.03367000000000001,0.08203000000000005,-0.01819000000000015,0.03717000000000015,0.2977141451301394,0.7740955903162268,0.987014291593094,0.3652592919542132,False
hsa-mir-548s,-0.038336666666666686,-0.13522999999999996,0.20524999999999993,-0.18503000000000003,-0.29734486156286893,0.7743666125491108,0.987014291593094,0.7841695112570084,False
hsa-mir-3925,0.034269999999999946,-0.07193000000000005,0.09197999999999995,0.08275999999999994,0.29686123787517554,0.7747216010277026,0.987014291593094,0.5852627516057769,False
hsa-miR-4314,0.037196666666666656,-0.15585000000000004,0.21847000000000005,0.04896999999999996,0.2966313556364903,0.7748903587725136,0.987014291593094,0.763826997417697,False
hsa-mir-3123,-0.04190666666666676,-0.3708800000000001,0.15640999999999994,0.08874999999999988,-0.2965567372491448,0.7749451392933344,0.987014291593094,0.8239011654858436,False
hsa-miR-3194-5p,0.03322000000000003,0.021849999999999925,0.02787000000000006,0.049940000000000095,0.296141858577418,0.7752497440985858,0.987014291593094,0.060166284356246415,True
hsa-let-7e-3p,-0.03615999999999997,-0.1083099999999999,0.14958000000000005,-0.14975000000000005,-0.29593530699925175,0.7754014103639609,0.987014291593094,0.7365801954029418,False
hsa-mir-6829,0.03447000000000008,-0.08782999999999985,0.06020000000000003,0.13104000000000005,0.2946495309604492,0.7763457609363443,0.987014291593094,0.6464049990368164,False
hsa-mir-6892,0.042310000000000035,0.1083400000000001,-0.2869499999999999,0.3055399999999999,0.29369822772887344,0.7770447132018866,0.987014291593094,0.8307295510145221,False
hsa-miR-583,0.036253333333333325,0.13888,0.13432999999999984,-0.16444999999999987,0.29326227672063376,0.7773650933097664,0.987014291593094,0.7525163242045452,False
hsa-mir-4428,-0.04153999999999999,-0.3624100000000001,0.20212000000000008,0.03567000000000009,-0.2927560111994162,0.7777372051763312,0.987014291593094,0.827249177609774,False
hsa-miR-5588-3p,-0.03369333333333335,0.04235999999999995,-0.13415,-0.00929000000000002,-0.2921070643210538,0.7782142802201047,0.987014291593094,0.5860667427165951,False
hsa-mir-6775,0.0381033333333333,0.16210999999999998,0.17138999999999993,-0.21919,0.29196183942429615,0.7783210565968756,0.987014291593094,0.7950549255177113,False
hsa-miR-4325,0.033356666666666625,0.09149999999999991,0.05876999999999999,-0.05020000000000002,0.2918964580530096,0.7783691298056805,0.987014291593094,0.5176361109258221,False
hsa-mir-4650-1,-0.03512666666666653,0.01432000000000011,-0.1999899999999999,0.0802900000000002,-0.2917561327978615,0.7784723107636413,0.987014291593094,0.7183023893916402,False
hsa-mir-4650-2,-0.03512666666666653,0.01432000000000011,-0.1999899999999999,0.0802900000000002,-0.2917561327978615,0.7784723107636413,0.987014291593094,0.7183023893916402,False
hsa-miR-302a-3p,0.038519999999999964,0.26787000000000005,0.045299999999999896,-0.19761000000000006,0.2916848511768283,0.7785247258524793,0.987014291593094,0.8013976826364345,False
hsa-mir-1321,-0.03680000000000002,-0.1067800000000001,-0.18557,0.18195000000000006,-0.29154965238123104,0.7786241441346833,0.987014291593094,0.7731447190253116,False
hsa-miR-6789-5p,-0.04623333333333335,-0.04361000000000015,0.3274600000000003,-0.4225500000000002,-0.2911531117728137,0.7789157651807317,0.987014291593094,0.8506996907904885,False
hsa-mir-5680,-0.03353999999999998,0.05044000000000004,-0.12622,-0.024839999999999973,-0.2911486938460552,0.7789190143935959,0.987014291593094,0.5795736524260144,False
hsa-miR-6726-3p,-0.0442366666666667,-0.32472999999999996,-0.14531000000000005,0.3373299999999999,-0.29098551322795974,0.7790390306604607,0.987014291593094,0.8437156648965296,False
hsa-mir-6852,0.0355533333333334,-0.15213999999999994,0.12579000000000007,0.13301000000000007,0.29085572617704936,0.7791344911544359,0.987014291593094,0.7412993974518531,False
hsa-miR-548ar-5p,0.05309000000000005,0.6076,-0.28008,-0.1682499999999999,0.28966722366020325,0.7800088420130986,0.987014291593094,0.8667087854823826,False
hsa-mir-4786,-0.036663333333333346,-0.09139000000000008,0.18235,-0.20094999999999996,-0.2892159317034109,0.7803409345178876,0.987014291593094,0.7782178714648386,False
hsa-miR-1247-5p,-0.04541666666666666,0.043930000000000025,0.2683899999999999,-0.4485699999999999,-0.2891946631243995,0.7803565866418234,0.987014291593094,0.850042233259925,False
hsa-miR-6872-3p,-0.05316333333333334,0.30918,0.14061999999999997,-0.60929,-0.2880215215118687,0.7812201005050735,0.987014291593094,0.8679961712336723,False
hsa-mir-4522,-0.034976666666666656,-0.15564999999999984,0.14266,-0.09194000000000013,-0.2876608853441723,0.7814856196965918,0.987014291593094,0.7369301856853587,False
hsa-miR-4787-3p,-0.03273333333333343,-0.05130000000000012,0.051080000000000014,-0.09798000000000018,-0.286137268343316,0.7826077269886087,0.987014291593094,0.5346066186699799,False
hsa-mir-3669,-0.037290000000000045,0.16368000000000005,-0.2755500000000002,0.0,-0.2860304041899537,0.7826864505124538,0.987014291593094,0.798475554050346,False
hsa-let-7c,-0.03805000000000003,0.23817999999999995,-0.16471999999999998,-0.18761000000000005,-0.2858088927540242,0.7828496397529163,0.987014291593094,0.8090003697753891,False
hsa-miR-548ay-5p,-0.03219333333333344,-0.07362000000000002,-0.02222000000000013,-0.000740000000000185,-0.28578284590079395,0.7828688294395415,0.987014291593094,0.2749310794418274,True
hsa-miR-4723-3p,0.03491333333333335,-0.015770000000000062,-0.09641999999999995,0.21693000000000007,0.28558643984350157,0.7830135342574873,0.987014291593094,0.7458279063792226,False
hsa-miR-6805-5p,0.11721999999999995,1.39446,-1.2376,0.19479999999999986,0.28532725237798634,0.7832045080721591,0.987014291593094,0.8916936096173721,False
hsa-miR-4797-5p,0.04264333333333329,0.2692000000000001,-0.3386100000000001,0.19733999999999985,0.28436989721835265,0.7839100412815756,0.987014291593094,0.8446569612370004,False
hsa-mir-4538,-0.03178666666666663,-0.04156000000000004,-0.00024999999999986144,-0.053549999999999986,-0.28279562365269667,0.785070687789186,0.987014291593094,0.18779127759759118,True
hsa-miR-6853-3p,0.042346666666666644,0.41730999999999996,-0.0796,-0.21067000000000002,0.2827104435561588,0.7851335041115244,0.987014291593094,0.8453256487085594,False
hsa-miR-5585-5p,0.039546666666666695,0.14060000000000006,-0.2759799999999999,0.2540199999999999,0.28268997304585847,0.7851486004050253,0.987014291593094,0.8290032645003279,False
hsa-miR-4787-5p,-0.032386666666666265,0.04997000000000007,-0.1092499999999994,-0.03787999999999947,-0.28257599671132483,0.7852326558039169,0.987014291593094,0.5546789721579091,False
hsa-miR-942-5p,0.04640666666666674,-0.07465999999999995,0.4935100000000001,-0.27962999999999993,0.2824411992274579,0.7853320703314598,0.987014291593094,0.8595068080159414,False
hsa-miR-524-5p,0.0404066666666667,0.29707000000000017,-0.28572,0.10986999999999991,0.28201910919234735,0.7856433935450639,0.987014291593094,0.8359303807523071,False
hsa-miR-378c,0.06795999999999965,0.8259099999999995,-0.03493000000000013,-0.5871000000000004,0.2817454164193757,0.7858452848379148,0.987014291593094,0.8839058619052597,False
hsa-mir-376a-1,-0.03754000000000005,-0.25371999999999995,-0.0804600000000002,0.22155999999999998,-0.2816237112952518,0.7859350670479529,0.987014291593094,0.8122503051535601,False
hsa-miR-6817-3p,-0.03188333333333334,-0.09565000000000001,0.0,0.0,-0.28139278289859854,0.7861054330692093,0.987014291593094,0.4226497308103741,False
hsa-mir-7703,-0.037333333333333295,0.18961000000000006,-0.28691,-0.014699999999999935,-0.2805725995710344,0.7867106187622741,0.987014291593094,0.8121440332875578,False
hsa-mir-563,0.038753333333333306,0.03930000000000011,0.3075999999999999,-0.23064000000000007,0.2805609834904398,0.7867191910017775,0.987014291593094,0.8263171992707248,False
hsa-miR-3689a-3p,0.049499999999999954,0.11193000000000008,-0.43295000000000017,0.46951999999999994,0.28048948344077823,0.7867719560949731,0.987014291593094,0.8677722637003702,False
hsa-mir-20a,-0.03452666666666667,-0.020620000000000083,0.12795,-0.21090999999999993,-0.280423752448801,0.7868204648288504,0.987014291593094,0.7584216704101108,False
hsa-miR-4469,0.03748666666666667,-0.0024900000000001032,0.29966000000000004,-0.18470999999999993,0.2798120243471479,0.7872719614281374,0.987014291593094,0.8155551325735308,False
hsa-miR-7155-5p,-0.04323333333333338,-0.07647000000000004,-0.38037,0.3271399999999999,-0.2796742480337841,0.7873736616228346,0.987014291593094,0.8524466996372018,False
hsa-miR-6780b-3p,-0.0315266666666667,-0.04522000000000004,0.019830000000000014,-0.06919000000000008,-0.27915395568666795,0.7877577573953006,0.987014291593094,0.3575937811467318,False
hsa-miR-187-3p,-0.03525000000000004,-0.2553200000000001,0.037639999999999896,0.11193000000000008,-0.27906318804607305,0.7878247712744386,0.987014291593094,0.7829599682391539,False
hsa-miR-6874-5p,-0.03324333333333329,-0.08762999999999987,-0.13337,0.12126999999999999,-0.2787592732302049,0.7880491658940236,0.987014291593094,0.712724802966509,False
hsa-miR-1182,-0.03982000000000004,0.1588400000000001,-0.38087000000000004,0.10256999999999983,-0.2782306785914142,0.7884395030616388,0.987014291593094,0.8378012852855952,False
hsa-miR-146a-3p,0.031753333333333335,0.09703000000000006,-0.05013000000000001,0.04835999999999996,0.27775438383599027,0.78879127496507,0.987014291593094,0.5395411628356387,False
hsa-miR-195-3p,-0.03140000000000002,0.025679999999999925,-0.06303999999999998,-0.05684,-0.27770797206105957,0.7888255556078215,0.987014291593094,0.3867175646588605,False
hsa-mir-4268,-0.044379999999999975,0.3198700000000001,-0.008550000000000058,-0.44445999999999997,-0.2763547620422623,0.7898252808222813,0.987014291593094,0.8596428202487473,False
hsa-miR-892b,-0.03252999999999998,-0.07180000000000009,0.1027800000000001,-0.12856999999999996,-0.27619838395183155,0.7899408370226105,0.987014291593094,0.6862489930831794,False
hsa-mir-6871,0.032380000000000075,0.1302000000000001,-0.09488000000000008,0.06182000000000021,0.2760207368972967,0.7900721168095474,0.987014291593094,0.6749841534940437,False
hsa-mir-1915,-0.0313633333333333,-0.07467000000000001,0.040140000000000065,-0.059559999999999946,-0.27599042669435925,0.7900945165352926,0.987014291593094,0.47567863738273103,False
hsa-mir-7845,0.0328533333333334,-0.04583999999999988,-0.04794999999999994,0.19235000000000002,0.27492287272358634,0.7908835901524879,0.987014291593094,0.7203305801149824,False
hsa-miR-7973,0.043703333333333316,-0.17462999999999995,-0.17469,0.4804299999999999,0.27404307318712184,0.7915340822878125,0.987014291593094,0.8598755952263926,False
hsa-mir-199a-1,-0.03889999999999997,-0.005360000000000031,-0.3454299999999999,0.23409000000000002,-0.27374708673235204,0.7917529636713132,0.987014291593094,0.8385455360139387,False
hsa-mir-3159,0.038823333333333356,-0.06355,-0.18623999999999996,0.36626000000000003,0.27359195107322004,0.7918676941376024,0.987014291593094,0.8382690191286126,False
hsa-mir-670,-0.03280666666666665,-0.06481999999999988,0.12349999999999994,-0.15710000000000002,-0.27335337441450436,0.7920441440122098,0.987014291593094,0.7295203166407531,False
hsa-miR-3935,0.033360000000000056,0.12574000000000018,-0.15429000000000004,0.12863000000000002,0.2729314576116636,0.7923562228112482,0.987014291593094,0.7561814058898004,False
hsa-mir-6846,-0.030669999999999975,-0.05703999999999998,0.0,-0.034969999999999946,-0.2728169131809307,0.7924409547533797,0.987014291593094,0.20602481710180043,False
hsa-miR-1267,0.040666666666666705,0.33447000000000005,-0.3134300000000001,0.10096000000000016,0.2726299546519767,0.7925792599611583,0.987014291593094,0.849931165944699,False
hsa-miR-518a-3p,-0.03389000000000001,-0.05397999999999992,0.15507999999999988,-0.20277,-0.2724654689013455,0.792700947164975,0.987014291593094,0.7750300081702511,False
hsa-mir-6074,-0.032769999999999966,0.13563000000000014,-0.1382000000000001,-0.09573999999999994,-0.27197394721217616,0.7930646133443037,0.987014291593094,0.7372391940704806,False
hsa-miR-4321,0.04093333333333341,-0.3436999999999999,0.27298,0.19352000000000014,0.2717576453159191,0.7932246677172989,0.987014291593094,0.8521975805578206,False
hsa-miR-1295b-3p,0.03702666666666673,-0.26131000000000004,0.16873000000000005,0.20366000000000017,0.2715181988097463,0.7934018604653924,0.987014291593094,0.8275060394318164,False
hsa-mir-7977,0.03079999999999994,0.0930899999999999,-0.024189999999999934,0.023499999999999854,0.27142395982427325,0.7934716017839172,0.987014291593094,0.4611989580938457,False
hsa-mir-181b-2,-0.03265333333333335,0.039309999999999956,-0.20303000000000004,0.06576000000000004,-0.27081575233604865,0.7939217523620318,0.987014291593094,0.7393726697715275,False
hsa-mir-4258,-0.045133333333333324,-0.5024700000000002,0.29795000000000016,0.06912000000000007,-0.2704312053298964,0.7942064088657391,0.987014291593094,0.8671068816267897,False
hsa-miR-1255a,-0.03600999999999995,0.2323900000000001,-0.11104000000000003,-0.22937999999999992,-0.27036779978405906,0.7942533472889491,0.987014291593094,0.8191572092462374,False
hsa-miR-499b-3p,0.03883333333333335,0.38443000000000005,-0.12104000000000004,-0.14688999999999997,0.2703193211179882,0.7942892361184741,0.987014291593094,0.8432021417172058,False
hsa-miR-6862-5p,-0.0444666666666668,0.4095099999999998,-0.3553900000000001,-0.18752000000000013,-0.27010027330390757,0.7944514041338631,0.987014291593094,0.865757856974702,False
hsa-miR-499a-5p,0.030803333333333332,-0.05017000000000005,0.05342999999999998,0.08915000000000006,0.2698016412327622,0.7946725082590208,0.987014291593094,0.5377104077614393,False
hsa-miR-6817-5p,-0.031433333333333424,-0.11180000000000012,-0.07899000000000012,0.09648999999999996,-0.26863043019748434,0.7955398539744459,0.987014291593094,0.6749182960852533,False
hsa-mir-4267,0.0318666666666666,0.07022000000000006,-0.11309000000000013,0.13846999999999987,0.26849644865231675,0.7956390942005637,0.987014291593094,0.7126451149875027,False
hsa-miR-6870-5p,-0.041170000000000005,-0.24072000000000005,-0.24478,0.36199000000000003,-0.2683874207821391,0.7957198541832458,0.987014291593094,0.8570681761904799,False
hsa-miR-320b,-0.030686666666666678,-0.051579999999999515,-0.09337000000000018,0.05288999999999966,-0.2683736079999741,0.7957300858856391,0.987014291593094,0.5535873714742492,False
hsa-mir-605,0.034879999999999946,-0.2082900000000001,0.08752999999999989,0.22540000000000004,0.26766715947589315,0.7962534385021368,0.987014291593094,0.8106986835756013,False
hsa-miR-1827,-0.044569999999999964,0.13996000000000008,0.2458800000000001,-0.5195500000000001,-0.2661757056972442,0.797358705343441,0.987014291593094,0.8695082960056775,False
hsa-miR-3186-5p,0.03049333333333326,0.012369999999999992,-0.03791000000000011,0.1170199999999999,0.26615973341083116,0.7973705445488248,0.987014291593094,0.5727826061166361,False
hsa-miR-320a,0.030369999999999564,0.1129099999999994,-0.02364999999999995,0.0018499999999992411,0.26597336684088463,0.7975086900103155,0.987014291593094,0.544075071558866,False
hsa-miR-3616-5p,-0.04249333333333342,0.30838999999999994,0.010529999999999928,-0.44640000000000013,-0.26575726963979734,0.7976688831384453,0.987014291593094,0.8643725943718069,False
hsa-miR-6803-5p,0.033500000000000085,0.12817000000000078,0.16115999999999886,-0.1888299999999994,0.2654769043391181,0.797876733703356,0.987014291593094,0.7923175079032349,False
hsa-mir-1295a,0.032493333333333374,0.1973800000000001,0.03192000000000006,-0.13182000000000005,0.2652967738135696,0.7980102837707496,0.987014291593094,0.7649977390309658,False
hsa-mir-3616,0.033923333333333305,0.23958999999999997,0.03631999999999991,-0.17413999999999996,0.2647843857656785,0.7983902111751345,0.987014291593094,0.8030985605989378,False
hsa-miR-30a-3p,-0.031240000000000007,-0.15863000000000005,-0.03194999999999992,0.09685999999999995,-0.26372611268729107,0.7991750868066049,0.987014291593094,0.7130849749293202,False
hsa-mir-5004,-0.035736666666666674,0.035290000000000044,0.17616999999999994,-0.31867,-0.26337311533281504,0.7994369445969347,0.987014291593094,0.8308020980288467,False
hsa-mir-539,0.03168999999999992,-0.005270000000000108,-0.09330000000000016,0.19364000000000003,0.26310138575935427,0.7996385355941154,0.987014291593094,0.7447151227280624,False
hsa-miR-3158-3p,0.03357000000000002,0.13636000000000004,-0.20080999999999993,0.16515999999999997,0.2630300340091427,0.7996914727862456,0.987014291593094,0.8019535445901878,False
hsa-miR-1909-5p,0.03682999999999992,-0.21972000000000014,-0.005220000000000002,0.3354299999999999,0.26297440140990375,0.7997327484226685,0.987014291593094,0.840927241531727,False
hsa-miR-4449,-0.05661999999999989,0.5052300000000001,-0.7102199999999999,0.035130000000000106,-0.2629723934112752,0.7997342382349163,0.987014291593094,0.8875743046994407,False
hsa-mir-676,0.03154999999999997,-0.010569999999999968,-0.08689000000000013,0.19211,0.26260539622598533,0.8000065425636205,0.987014291593094,0.7411494134383168,False
hsa-mir-3659,-0.03375000000000009,0.023459999999999814,0.1413500000000001,-0.2660600000000002,-0.2626029914883553,0.8000083269266178,0.987014291593094,0.8065557037235567,False
hsa-miR-4668-3p,0.030159999999999965,0.12797999999999998,-0.03278000000000003,-0.0047200000000000575,0.26224006959134366,0.8002776366889223,0.987014291593094,0.6048383107899553,False
hsa-miR-6131,0.03723666666666666,0.3433799999999998,-0.24337999999999993,0.01171000000000011,0.261022863888153,0.8011810863935102,0.987014291593094,0.8468205145922286,False
hsa-miR-6834-3p,-0.030813333333333286,-0.09340999999999999,-0.11311000000000004,0.11408000000000018,-0.2605225367822519,0.8015525391715934,0.987014291593094,0.7128037809682287,False
hsa-miR-6739-5p,-0.04259999999999997,-0.4593400000000001,0.33157000000000014,-2.999999999997449e-05,-0.2604409240532408,0.8016131352505622,0.987014291593094,0.8697541837268409,False
hsa-mir-216a,0.029283333333333328,0.02566999999999986,2.999999999997449e-05,0.06215000000000015,0.2603457704788593,0.8016837870084956,0.987014291593094,0.24571338926366967,True
hsa-mir-4750,-0.035536666666666626,-0.1645399999999999,0.26359,-0.20565999999999995,-0.2602951591946332,0.8017213668107989,0.987014291593094,0.834816856650526,False
hsa-miR-1299,0.04253333333333339,0.3266300000000002,-0.4124700000000001,0.21344000000000007,0.25971470408916264,0.8021524051084833,0.987014291593094,0.8702494602436739,False
hsa-mir-519a-1,-0.02948666666666666,-0.08177999999999996,0.03730000000000011,-0.04398000000000013,-0.2596472221665106,0.8022025210386501,0.987014291593094,0.48962031137009376,False
hsa-miR-6845-5p,-0.040546666666666585,0.3776600000000001,-0.2748999999999999,-0.22439999999999993,-0.2594581116038417,0.8023429706052383,0.987014291593094,0.8644806754888924,False
hsa-mir-3975,0.03868666666666668,-0.29689999999999994,0.05475999999999992,0.3582000000000001,0.2594542655276061,0.8023458271085704,0.987014291593094,0.8569628999721054,False
hsa-mir-548e,0.030586666666666762,0.09188000000000018,0.10972000000000004,-0.10983999999999994,0.25941923716257853,0.8023718430278634,0.987014291593094,0.7063371231975226,False
hsa-miR-4477b,0.0341433333333333,0.22414,0.10207999999999995,-0.22379000000000004,0.2589314171192899,0.8027341795058341,0.987014291593094,0.8222898367292188,False
hsa-mir-4516,-0.04618333333333332,0.45776000000000017,-0.45199999999999996,-0.14431000000000016,-0.25886919929387897,0.8027803965375558,0.987014291593094,0.8786710961699485,False
hsa-mir-1185-1,-0.03449999999999994,0.22931,-0.09009999999999985,-0.24270999999999998,-0.25870978320919735,0.8028988188048062,0.987014291593094,0.8272184463777629,False
hsa-mir-1185-2,-0.03449999999999994,0.22931,-0.09009999999999985,-0.24270999999999998,-0.25870978320919735,0.8028988188048062,0.987014291593094,0.8272184463777629,False
hsa-miR-4681,0.0376,-0.01683000000000001,0.3701500000000001,-0.24052000000000007,0.2585381271460804,0.8030263396846568,0.987014291593094,0.8525751437059473,False
hsa-mir-3118-1,-0.02945999999999997,0.056889999999999996,-0.04840999999999995,-0.09685999999999995,-0.2572003372222786,0.8040203828697361,0.987014291593094,0.5828419973130994,False
hsa-mir-3118-3,-0.02945999999999997,0.056889999999999996,-0.04840999999999995,-0.09685999999999995,-0.2572003372222786,0.8040203828697361,0.987014291593094,0.5828419973130994,False
hsa-mir-218-1,0.030690000000000106,0.014900000000000135,-0.09765000000000001,0.1748200000000002,0.25708993089063764,0.8041024373758839,0.987014291593094,0.7352721714318502,False
hsa-mir-4488,-0.029446666666666732,-0.0664300000000001,-0.08390999999999993,0.06199999999999983,-0.25693495527483673,0.8042176204039013,0.987014291593094,0.587634987772087,False
hsa-mir-1294,-0.02932333333333322,-0.018239999999999812,0.037309999999999954,-0.1070399999999998,-0.25678107372238174,0.8043319953926747,0.987014291593094,0.5576373546153064,False
hsa-miR-4524a-5p,0.04342000000000005,-0.43529000000000007,0.36935000000000007,0.19620000000000015,0.2562998444516512,0.8046897097422796,0.987014291593094,0.8754147928703597,False
hsa-miR-4781-5p,0.031786666666666706,0.21123000000000003,0.027290000000000036,-0.14315999999999995,0.2562293600215825,0.8047421074248701,0.987014291593094,0.7854628413048932,False
hsa-miR-516a-5p,-0.030226666666666697,-0.1671100000000001,0.003270000000000106,0.07315999999999989,-0.256030917910959,0.804889633760455,0.987014291593094,0.7130530489452063,False
hsa-miR-4739,-0.051126666666666765,-0.6353400000000002,0.4600400000000002,0.021919999999999717,-0.2559239130452752,0.8049691870880578,0.987014291593094,0.8871510921163288,False
hsa-miR-4521,-0.031566666666666666,-0.17409000000000008,-0.08013000000000003,0.1595200000000001,-0.2558208285579677,0.8050458281077297,0.987014291593094,0.7807284739764936,False
hsa-mir-6513,-0.03177666666666664,-0.15156999999999998,0.17368000000000006,-0.11743999999999999,-0.2557474268543795,0.8051004020250309,0.987014291593094,0.7872559697749362,False
hsa-miR-6783-3p,0.03036333333333337,-0.1117499999999999,0.14855000000000007,0.05428999999999995,0.25546754174695174,0.8053085062253609,0.987014291593094,0.728431392905517,False
hsa-mir-130a,0.03131666666666666,-0.1536200000000001,0.16585000000000005,0.08172000000000001,0.25543918055917286,0.8053295946780038,0.987014291593094,0.7743505442572081,False
hsa-miR-6839-5p,-0.030273333333333263,-0.1774,0.018730000000000135,0.06785000000000008,-0.25514166729253923,0.8055508261783458,0.987014291593094,0.7252612454835552,False
hsa-mir-1285-1,-0.05660999999999994,0.67566,-0.34307999999999983,-0.50241,-0.2549216633743447,0.8057144337146287,0.987014291593094,0.8921558502905625,False
hsa-mir-6863,-0.030773333333333246,0.13894000000000006,-0.14389999999999992,-0.08735999999999988,-0.2548650475284144,0.8057565381765119,0.987014291593094,0.7558064231441306,False
hsa-mir-1302-1,-0.036186666666666735,0.2841799999999999,-0.2829600000000001,-0.10977999999999999,-0.25484057428037704,0.8057747388216225,0.987014291593094,0.8492554915627828,False
hsa-miR-4799-5p,-0.0298766666666667,-0.14900000000000002,-0.020690000000000097,0.08006000000000002,-0.25479361702775427,0.805809661077983,0.987014291593094,0.6963282894151568,False
hsa-miR-6125,0.030290000000000816,-0.040109999999998536,0.1833600000000004,-0.05237999999999943,0.2546543251603571,0.8059132556427102,0.987014291593094,0.7307719209345087,False
hsa-miR-1251-5p,-0.044306666666666605,0.46876000000000007,-0.2754399999999999,-0.32624,-0.2541878305165966,0.8062602285334161,0.987014291593094,0.8789687796032926,False
hsa-mir-5583-1,0.0347466666666667,0.29390000000000005,-0.22812999999999994,0.038470000000000004,0.2541354611855127,0.8062991830796072,0.987014291593094,0.8390969697879074,False
hsa-mir-6724,0.03418333333333331,0.11036000000000001,-0.24329,0.2354799999999999,0.2540083712490675,0.8063937204301515,0.987014291593094,0.8337426523902692,False
hsa-miR-4735-5p,-0.028469999999999922,-0.03454999999999986,-0.030859999999999888,-0.020000000000000018,-0.25394433570371516,0.8064413553280845,0.987014291593094,0.022728341386914326,True
hsa-mir-451b,0.029996666666666744,0.14267000000000007,0.05195000000000016,-0.10463,0.2537742860580684,0.8065678564506802,0.987014291593094,0.7182343924570493,False
hsa-miR-7111-5p,0.028926666666666694,-0.023849999999999927,0.11063,0.0,0.25344092745608887,0.806815862069974,0.987014291593094,0.5572878706185151,False
hsa-mir-8075,0.03961000000000007,-0.3440899999999998,0.38178,0.08113999999999999,0.25290361123582655,0.807215653709195,0.987014291593094,0.8681466447967708,False
hsa-mir-548v,-0.0333500000000001,0.22949999999999982,-0.12091000000000007,-0.20864000000000005,-0.2528366580839827,0.8072654746754087,0.987014291593094,0.8264809575172731,False
hsa-miR-5587-5p,0.030096666666666622,0.11705999999999994,-0.12412000000000012,0.09735000000000005,0.2527688902529452,0.8073159028245115,0.987014291593094,0.7346219226727838,False
hsa-miR-30c-5p,-0.06454000000000004,0.7759800000000006,-0.2465200000000003,-0.7230800000000004,-0.2524901048472793,0.8075233659304049,0.987014291593094,0.8973424562901101,False
hsa-mir-770,-0.03413666666666667,0.22451,-0.04666999999999999,-0.28025,-0.2523140166661413,0.8076544135435677,0.987014291593094,0.8367164327033032,False
hsa-miR-4661-3p,-0.0282833333333334,-0.031730000000000036,-0.021380000000000177,-0.03173999999999999,-0.2522987061358326,0.8076658081923669,0.987014291593094,0.014568826445379766,True
hsa-mir-1289-1,-0.035266666666666634,0.28859999999999997,-0.21134999999999993,-0.18304999999999993,-0.25152741033641546,0.8082398983797133,0.987014291593094,0.8479857214480151,False
hsa-miR-580-5p,0.03128333333333333,0.046740000000000004,-0.15615,0.20326,0.25139450061758456,0.8083388382914164,0.987014291593094,0.7920322054066735,False
hsa-mir-363,0.035290000000000044,0.33931,-0.013499999999999845,-0.21994000000000002,0.2510581205830713,0.8085892610596205,0.987014291593094,0.8489206808172032,False
hsa-miR-3714,-0.02877333333333328,-0.09787999999999986,-0.04748999999999992,0.059049999999999936,-0.25099860705743315,0.8086335692055582,0.987014291593094,0.5973912609492715,False
hsa-miR-5585-3p,0.03473999999999999,0.27386,-0.26017,0.09053,0.25079398839771255,0.808785914600906,0.987014291593094,0.84509348019653,False
hsa-mir-3908,-0.029689999999999994,0.06641000000000008,-0.17371000000000003,0.01822999999999997,-0.25078788305987504,0.8087904603631291,0.987014291593094,0.724800601041856,False
hsa-miR-541-5p,0.0294800000000001,0.1572800000000001,-0.07718999999999987,0.00835000000000008,0.2506750257960018,0.8088744902582343,0.987014291593094,0.7088883895329959,False
hsa-miR-5091,-0.02839999999999998,0.006290000000000129,-0.0932900000000001,0.0018000000000000238,-0.25055036437712463,0.8089673122578844,0.987014291593094,0.47400877808384445,False
hsa-mir-1322,0.02855333333333328,0.11202000000000001,-0.0016500000000001513,-0.02471000000000001,0.24998947697755272,0.8093849853431059,0.987014291593094,0.5689178764345219,False
hsa-miR-137,0.03215333333333333,0.11707000000000001,0.18819000000000008,-0.2088000000000001,0.24959713989135585,0.8096771841367278,0.987014291593094,0.8171041303909546,False
