Gene,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
LOC100652807,0.0980100000000001,1.07029611712827,-0.17817,0.0878400000000004,0.38436,0.632415203393753,0.542634088523081,0.978737756249202,0.6076386805118734,-4.70920356353783,False,False,False,False
LOC105370986,0.08651,1.0617984937558,0.0322,0.04745,0.17988,0.632370460365799,0.542662045189321,0.978737756249202,0.2063542881987962,-4.70921231368941,True,False,False,False
IGKV1-6,0.10905,1.07851780962568,-0.28151,0.09674,0.51192,0.632360938654627,0.542667994723106,0.978737756249202,0.6810387966091759,-4.70921417573045,False,False,False,False
LOC101928096,-0.0944033333333333,1.06762377121909,-0.34503,0.12269,-0.06087,-0.632313385472821,0.542697708362152,0.978737756249202,0.5595287903678228,-4.7092234747474,False,False,False,False
ACVR2B,-0.100596666666667,1.07221681594028,-0.42136,0.2002,-0.08063,-0.632312374036442,0.542698340369199,0.978737756249202,0.6319569720458573,-4.70922367252712,False,False,False,False
TMTC3,-0.0958666666666668,1.06870721712749,-0.36855,-0.05633,0.13728,-0.632241162578526,0.542742838704991,0.978737756249202,0.582064989011936,-4.70923759677691,False,False,False,False
LOC102724050,0.08842,1.06320515152291,0.21267,0.10737,-0.0547799999999998,0.632231140380037,0.542749101507935,0.978737756249202,0.37350988608216923,-4.70923955634804,False,False,False,False
VIM-AS1,0.0904266666666667,1.06468500881972,0.21214,-0.1095,0.16864,0.632221053192801,0.542755404964496,0.978737756249202,0.4641489085870073,-4.70924152859909,False,False,False,False
AMN,0.0926,1.0662901014528,0.0510600000000001,0.32022,-0.09348,0.632213235685203,0.54276029013366,0.978737756249202,0.5247353372774695,-4.7092430570629,False,False,False,False
MIR4494,-0.09444,1.06765090564549,-0.36347,0.0812599999999999,-0.0011099999999999,-0.632098005536289,0.542832300558705,0.978737756249202,0.5608073020610229,-4.70926558475837,False,False,False,False
PIP4K2C,-0.0893366666666666,1.06388091069914,-0.24303,-0.0908200000000001,0.0658400000000001,-0.632092470215105,0.542835759870428,0.978737756249202,0.42191447239272273,-4.70926666683479,False,False,False,False
TMEM191A,0.13674,1.09941799625375,-0.57977,0.4171,0.57289,0.63204970844372,0.54286248437158,0.978737756249202,0.7413251307216445,-4.7092750258782,False,False,False,False
IL17F,-0.08808,1.06295461544392,-0.17259,0.05867,-0.15032,-0.632018193185177,0.542882180716065,0.978737756249202,0.35431408363546957,-4.70928118615048,False,False,False,False
GRXCR2,0.0883600000000001,1.06316093498318,0.0795800000000001,-0.0413599999999998,0.22686,0.631930052543693,0.542937268895586,0.978737756249202,0.3726286297459942,-4.70929841356172,False,False,False,False
MPP1,-0.0941633333333331,1.06744618109337,0.0966000000000005,-0.354529999999999,-0.024560000000001,-0.631763577487015,0.543041325230723,0.978737756249202,0.557135840137106,-4.70933094610585,False,False,False,False
TCF15,-0.148243333333333,1.10821925080437,0.13013,0.38061,-0.95547,-0.631648595194378,0.543113202466526,0.978737756249202,0.7523216816980323,-4.70935341164975,False,False,False,False
LOC101929951,-0.0879833333333333,1.06288339537715,0.0526300000000001,-0.12386,-0.19272,-0.631634859918596,0.543121788974089,0.978737756249202,0.3516848165683697,-4.70935609504993,False,False,False,False
IGLV2-11,0.145613333333333,1.10620083282897,-0.43123,0.91194,-0.0438700000000001,0.63161654694165,0.543133237321362,0.978737756249202,0.7502162245703576,-4.70935967269761,False,False,False,False
TLR6,-0.0989366666666667,1.07098380669708,-0.33339,0.2306,-0.19402,-0.631597694722395,0.543145022922718,0.978737756249202,0.618692339355405,-4.70936335559955,False,False,False,False
TRPV1,0.0868233333333334,1.06202912669148,0.14855,-0.02304,0.13496,0.631584166568114,0.543153480238249,0.978737756249202,0.2556068492783408,-4.7093659983532,False,False,False,False
OR4B1,0.102716666666667,1.07379356676555,-0.0013,-0.16836,0.47781,0.631562584033574,0.543166973021694,0.978737756249202,0.6488185175196478,-4.70937021444672,False,False,False,False
EDNRA,-0.088,1.06289567435855,-0.22153,0.03172,-0.07419,-0.631561433998368,0.543167691996307,0.978737756249202,0.35351098052439534,-4.70937043909972,False,False,False,False
LCMT2,0.0980433333333333,1.07032084650515,-0.17826,0.08439,0.388,0.631560423607523,0.54316832366905,0.978737756249202,0.6098422688945799,-4.70937063647368,False,False,False,False
CSPG4P1Y,-0.0911400000000001,1.06521156715332,-0.19022,0.12618,-0.20938,-0.631526486496572,0.543189540606613,0.978737756249202,0.4903659684041409,-4.70937726573333,False,False,False,False
PLEKHO1,0.101976666666667,1.07324292822919,0.4624,-0.17801,0.0215399999999999,0.631488612569332,0.543213219349393,0.978737756249202,0.6438569075754865,-4.70938466364844,False,False,False,False
DNM1,-0.0889433333333334,1.06359089598765,-0.14198,0.07857,-0.20342,-0.631463799486861,0.543228732791062,0.978737756249202,0.40797018898915444,-4.7093895101823,False,False,False,False
RAB3A,0.0967166666666667,1.06933705833789,0.40595,-0.0620699999999998,-0.0537300000000003,0.631264266930654,0.543353492371698,0.978737756249202,0.5955306903895733,-4.70942847729107,False,False,False,False
TSGA10,0.0918966666666667,1.065770397307,0.32424,-0.0160099999999999,-0.03254,0.631211323436271,0.543386598587293,0.978737756249202,0.5121411537846671,-4.70943881495948,False,False,False,False
LOC101929095,-0.0887866666666667,1.06347540367043,-0.24629,0.0415899999999998,-0.06166,-0.631187195836719,0.54340168626103,0.978737756249202,0.4022622021521825,-4.70944352583241,False,False,False,False
CBR3,-0.100353333333333,1.07203598486874,0.21191,-0.4093,-0.10367,-0.631146845576292,0.543426918971558,0.978737756249202,0.6320701858365425,-4.70945140380752,False,False,False,False
CNN1,-0.0972266666666666,1.06971514122426,-0.18278,-0.31859,0.20969,-0.631142376086246,0.543429713973208,0.978737756249202,0.6018309092244345,-4.70945227640313,False,False,False,False
FDX1L,0.0905666666666664,1.06478833151058,0.11681,-0.10083,0.25572,0.631121502888742,0.543442767166503,0.978737756249202,0.4747852829593031,-4.70945635148705,False,False,False,False
CTB-99A3.1,-0.0876033333333334,1.06260347308503,-0.22484,-0.0263800000000001,-0.0115900000000001,-0.631089932770176,0.543462510098104,0.978737756249202,0.3306235335051749,-4.7094625147163,True,False,False,False
MIXL1,-0.0910033333333333,1.06511066431875,0.0190700000000001,-0.30727,0.01519,-0.631056174153782,0.543483622108196,0.978737756249202,0.48863032067933027,-4.70946910489942,False,False,False,False
LOC101928103,0.09185,1.06573592352974,0.08587,-0.10627,0.29595,0.630981939826725,0.543530048555929,0.978737756249202,0.5119453817719339,-4.70948359547945,False,False,False,False
TMEM210,0.121883333333333,1.0881544421413,0.64351,0.10009,-0.37795,0.630964567336717,0.543540913715154,0.978737756249202,0.7196341153647665,-4.70948698638774,False,False,False,False
CLDN17,-0.0860733333333333,1.06147716330473,-0.07159,-0.02152,-0.16511,-0.630762137408255,0.543667527433296,0.978737756249202,0.1774457831024821,-4.70952649245978,True,False,False,False
TCEAL5,0.0902299999999999,1.06453988197402,-0.0896600000000001,0.25936,0.10099,0.630745259342464,0.543678084922749,0.978737756249202,0.46554081409383935,-4.70952978587959,False,False,False,False
LOC101929452,0.0933433333333334,1.0668396376886,0.0107,0.3475,-0.07817,0.630518380694553,0.543820012601509,0.978737756249202,0.5462944753884942,-4.70957404941497,False,False,False,False
HOXA2,0.0972633333333334,1.06974232880433,-0.221,0.27018,0.24261,0.630508334224166,0.543826297835883,0.978737756249202,0.6036915880643379,-4.70957600914406,False,False,False,False
LOC101928416,-0.0925466666666666,1.06625068372927,0.11835,-0.0883799999999999,-0.30761,-0.630463336430246,0.543854449702998,0.978737756249202,0.5302495377158596,-4.70958478637446,False,False,False,False
SLC2A8,-0.0908166666666668,1.06497286125587,0.0598799999999997,-0.29818,-0.0341500000000001,-0.630451046310515,0.543862138890202,0.978737756249202,0.4860252230422289,-4.70958718358111,False,False,False,False
LOC105370745,-0.0921233333333333,1.06593785723085,-0.2882,0.12389,-0.11206,-0.630386304363833,0.543902645070097,0.978737756249202,0.5209989681602235,-4.70959981093541,False,False,False,False
NEU3,-0.0944866666666668,1.06768544136742,-0.0873900000000001,-0.33872,0.14265,-0.630363139769817,0.54391713856164,0.978737756249202,0.5667955730563783,-4.70960432871817,False,False,False,False
LOC105373103,-0.10508,1.07555403018328,-0.0109699999999999,-0.50461,0.20034,-0.630292269810802,0.543961481472202,0.978737756249202,0.6648398654778692,-4.70961814957789,False,False,False,False
MAP3K11,-0.157413333333333,1.11528570324405,0.73597,-0.52822,-0.67999,-0.630242325637517,0.54399273250862,0.978737756249202,0.759298070173243,-4.7096278887495,False,False,False,False
SNORD88A,0.0931966666666666,1.06673118659126,-0.0367000000000006,0.3509,-0.0346099999999998,0.630170576650199,0.544037629070063,0.978737756249202,0.544660206937915,-4.70964187872693,False,False,False,False
DNAJB11,0.13111,1.09513596755529,0.38782,-0.53909,0.5446,0.630134446275465,0.544060238284223,0.978737756249202,0.7355871280887178,-4.70964892309159,False,False,False,False
KRTAP4-8,-0.0861266666666667,1.06151640455822,-0.17029,-0.0734300000000001,-0.01466,-0.630085731889567,0.54409072303004,0.978737756249202,0.19809061369341477,-4.70965842042151,True,False,False,False
ARF6,0.0867233333333332,1.06195551499321,0.17866,-0.0178900000000004,0.0994000000000002,0.630029371563706,0.544125993734043,0.978737756249202,0.2680972149755582,-4.70966940761407,False,False,False,False
MAP3K14,0.10229,1.07347604700708,-0.12711,0.48548,-0.0514999999999999,0.629760099474452,0.544294524556129,0.978737756249202,0.6488037379115965,-4.70972188936621,False,False,False,False
PEX3,-0.110163333333333,1.07935042720934,-0.3471,0.3652,-0.34859,-0.62961826928528,0.544383304826966,0.978737756249202,0.6885623360983926,-4.70974952466118,False,False,False,False
LOC101927329,0.0876933333333332,1.06266976380685,-0.0128700000000002,0.22987,0.0460799999999999,0.629535257679932,0.544435270826584,0.978737756249202,0.3531012959568679,-4.7097656968099,False,False,False,False
KRTAP29-1,-0.08708,1.06221808674005,-0.18942,-0.1028,0.03098,-0.629532321317023,0.544437109068638,0.978737756249202,0.3072837871511103,-4.70976626883254,False,False,False,False
MAPK15,0.0875633333333332,1.06257401186939,0.0121599999999997,0.0204300000000002,0.2301,0.629520837172008,0.54444429848659,0.978737756249202,0.34436772806681104,-4.70976850599687,True,False,False,False
SLC7A14,-0.0853533333333333,1.06094754834198,-0.11441,-0.03167,-0.10998,-0.629381246050042,0.544531691119111,0.978737756249202,0.08645913505406545,-4.70979569619143,True,False,False,False
LOC105374366,-0.11844,1.08556040077755,0.12265,0.19874,-0.67671,-0.629369402840432,0.544539106072916,0.978737756249202,0.7134358736781145,-4.70979800282771,False,False,False,False
CCDC66,-0.09011,1.0644513397183,-0.02075,-0.29048,0.0409000000000002,-0.629321780342462,0.544568922791616,0.978737756249202,0.46927353143492984,-4.70980727762175,False,False,False,False
LOC105378760,-0.0928033333333333,1.06644039489248,0.16056,-0.22653,-0.21244,-0.62921027541011,0.544638740385704,0.978737756249202,0.5402283260544691,-4.70982899158398,False,False,False,False
KLHDC10,-0.11066,1.07972207170112,0.0255900000000002,-0.57884,0.22127,-0.62909660553729,0.54470991889566,0.978737756249202,0.6909657843687707,-4.70985112373919,False,False,False,False
IL1RL2,0.0853733333333333,1.06096225629997,0.1438,0.0588899999999999,0.05343,0.629027484557942,0.544753204148295,0.978737756249202,0.10010666474012225,-4.70986458030026,True,False,False,False
CBFA2T2,-0.0856899999999999,1.06119515947536,-0.13548,-0.00983,-0.11176,-0.629008978052302,0.54476479371573,0.978737756249202,0.15624125827954863,-4.70986818295526,True,False,False,False
NDUFS5,0.0925399999999999,1.06624575661628,0.3368,-0.0737400000000004,0.0145599999999999,0.629008912133688,0.544764834997049,0.978737756249202,0.535523504704154,-4.70986819578745,False,False,False,False
ZFAND6,-0.0981866666666669,1.07042718933675,0.03512,-0.43069,0.10101,-0.628964648866211,0.544792555136436,0.978737756249202,0.6167723280834846,-4.70987681213266,False,False,False,False
CXCL10,-0.08496,1.06065833326721,-0.10217,-0.07708,-0.07563,-0.628913341405327,0.544824687771656,0.978737756249202,0.010126585317865453,-4.70988679905868,True,False,False,False
CPE,0.0857166666666666,1.06121477470819,0.01994,0.0792599999999999,0.15795,0.628788743735684,0.5449027249015,0.978737756249202,0.16518478812122506,-4.70991104891201,True,False,False,False
AADACL4,0.12134,1.08774470949109,-0.16599,0.71026,-0.18025,0.628786401358547,0.544904192024828,0.978737756249202,0.7202770981942113,-4.70991150475828,False,False,False,False
RPL35,-0.0864400000000001,1.06174697622138,-0.03234,-0.19668,-0.0303,-0.628774943997579,0.544911368255694,0.978737756249202,0.2573893027201845,-4.70991373443598,True,False,False,False
RPTOR,0.0890766666666667,1.06368919720083,0.18474,0.17644,-0.09395,0.628772042099096,0.544913185846456,0.978737756249202,0.43316727287930956,-4.70991429915895,False,False,False,False
LRG1,-0.0886266666666664,1.06335746701392,-0.168369999999999,0.0842200000000002,-0.18173,-0.628680667716204,0.544970419574699,0.978737756249202,0.41334392215568083,-4.70993207989589,False,False,False,False
LOC100127910,0.0864466666666667,1.06175188254554,0.18682,0.07742,-0.0048999999999999,0.628659958123646,0.544983391827647,0.978737756249202,0.2598098494516331,-4.70993610951164,False,False,False,False
SCG5,-0.10503,1.07551675496704,0.15355,0.0527,-0.52134,-0.628633152678214,0.545000182720125,0.978737756249202,0.6668372975742678,-4.70994132507259,False,False,False,False
MIR3619,0.0925533333333328,1.06625561086502,-0.14857,0.153639999999999,0.272589999999999,0.62862637895295,0.545004425819521,0.978737756249202,0.5372017127171155,-4.70994264301254,False,False,False,False
IL17B,-0.0903933333333334,1.06466040965684,-0.29029,0.0687899999999999,-0.0496799999999999,-0.628600098307843,0.545020888344518,0.978737756249202,0.482320022714092,-4.70994775623003,False,False,False,False
MIR767,-0.105506666666667,1.0758721645812,0.23365,-0.49833,-0.05184,-0.628548130260821,0.545053442631023,0.978737756249202,0.6694364414772241,-4.70995786670235,False,False,False,False
LOC102724670,0.0869333333333334,1.06211010545303,0.04353,0.21319,0.00408,0.628453712829952,0.545112591332249,0.978737756249202,0.30811436869941045,-4.70997623393919,True,False,False,False
ARHGAP28,-0.0882466666666667,1.06307741986971,-0.0182600000000001,0.00604,-0.25252,-0.628374217952808,0.545162394551726,0.978737756249202,0.39645852079543953,-4.70999169642162,False,False,False,False
LOC105376673,0.0911066666666666,1.0651869558245,0.0542400000000001,0.30243,-0.08335,0.628312927347013,0.54520079467521,0.978737756249202,0.5043304322577615,-4.71000361686025,False,False,False,False
LOC105369525,-0.0866733333333333,1.06191871105742,-0.18403,0.0237700000000001,-0.0997600000000001,-0.628280661081782,0.54522101094304,0.978737756249202,0.28742207878657444,-4.71000989194031,False,False,False,False
ATP5B,-0.114453333333333,1.08256476186225,0.17818,-0.63569,0.11415,-0.628204509988172,0.545268724759891,0.978737756249202,0.704114357953316,-4.71002470055913,False,False,False,False
ANXA10,0.0892066666666667,1.0637850496312,0.19211,0.17385,-0.09834,0.628179659343218,0.545284295897166,0.978737756249202,0.4424613467925717,-4.71002953277257,False,False,False,False
TRAJ45,-0.1349,1.09801670243111,0.5541,-0.31835,-0.64045,-0.628035438963605,0.54537466788414,0.978737756249202,0.7417442255272833,-4.71005757321819,False,False,False,False
SLC6A18,0.0910199999999999,1.06512296903073,-0.13251,0.18129,0.22428,0.628031317016271,0.545377250924272,0.978737756249202,0.5032640131920892,-4.71005837455795,False,False,False,False
ZFAND3,-0.10842,1.07804694234825,0.27611,-0.518929999999999,-0.0824400000000001,-0.627912332521326,0.545451816253952,0.978737756249202,0.6836262079894491,-4.71008150415593,False,False,False,False
TRIM55,0.0939166666666666,1.06726368869141,-0.15206,0.3231,0.11071,0.6279003836455,0.545459304715572,0.978737756249202,0.5648967360802749,-4.71008382671032,False,False,False,False
PA2G4P4,-0.12135,1.08775224918901,-0.45047,0.46803,-0.38161,-0.627889819633931,0.545465925320812,0.978737756249202,0.7210164199067925,-4.71008588005109,False,False,False,False
NYAP2,0.100596666666667,1.07221681594028,0.0540200000000002,-0.19274,0.44051,0.627802913885646,0.545520392070963,0.978737756249202,0.6398953439466302,-4.71010277090967,False,False,False,False
RSAD1,-0.0962933333333331,1.06902332633031,-0.40352,0.0981800000000002,0.0164600000000004,-0.627793956681326,0.54552600603132,0.978737756249202,0.5987065167764614,-4.7101045117031,False,False,False,False
TMEM199,-0.0890133333333334,1.06364250299179,0.0081799999999998,-0.27395,-0.0012700000000001,-0.627717266798247,0.545574073068647,0.978737756249202,0.4374693309216811,-4.7101194151732,False,False,False,False
