miRNA,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
hsa-miR-4532,0.497063333333333,1.41133779882047,1.0917,0.27985,0.11964,2.56427673665244,0.0361437701493549,0.971715209856342,0.2403462713053268,-3.43883165083802,True,False,False,False
hsa-miR-522-3p,-0.324346666666667,1.25209729024724,-0.0786799999999999,-0.41637,-0.47799,-2.4884833714847,0.0361688122914277,0.971715209856342,0.1205228254674261,-3.48166111001555,True,False,False,False
hsa-miR-4483,-0.335733333333333,1.26201873995696,-0.62357,-0.17487,-0.20876,-2.48385979513652,0.0364366224296729,0.971715209856342,0.14539645830394093,-3.48787022707445,True,False,False,False
hsa-miR-135a-3p,-0.35637,1.28020069772248,-0.32391,-0.67541,-0.06979,-2.48017005619997,0.0366517721770061,0.971715209856342,0.17952338088819914,-3.49282512882696,True,False,False,False
hsa-miR-4659a-5p,0.315586666666667,1.24451762896118,0.36531,0.4793,0.10215,2.47241742678171,0.0371080001146713,0.971715209856342,0.10573258332532937,-3.5032355585271,True,False,False,False
hsa-miR-342-3p,-0.28641,1.21960164384166,-0.3063,-0.30551,-0.24742,-2.47189299416165,0.0371390673074649,0.971715209856342,0.004601757203335992,-3.50393975453685,True,False,False,False
hsa-mir-769,-0.29545,1.22726772228118,-0.33429,-0.38087,-0.17119,-2.4712565246177,0.0371768066319046,0.971715209856342,0.04330787180369511,-3.50479438648681,True,False,False,False
hsa-miR-487a-3p,-0.664153333333333,1.58463803229916,-0.28315,-1.4175,-0.29181,-2.69161169848956,0.0376362965646372,0.971715209856342,0.21992569625982764,-3.39528395647365,True,False,True,False
hsa-mir-4718,-0.307496666666667,1.23755845106808,-0.1223,-0.34835,-0.45184,-2.46351249077792,0.0376390850890306,0.971715209856342,0.08722195152652001,-3.51519240436176,True,False,False,False
hsa-miR-19b-3p,-0.378216666666666,1.29973424434285,-0.0124399999999998,-0.387,-0.73521,-2.45865589898151,0.0379319390978608,0.971715209856342,0.21162505244450497,-3.52171296738489,True,False,False,False
hsa-miR-616-3p,0.290093333333333,1.22271937741906,0.30646,0.19235,0.37147,2.45305854405761,0.0382722995902753,0.971715209856342,0.031057610791124526,-3.52922761723552,True,False,False,False
hsa-miR-6824-5p,-0.507903333333333,1.42198212858118,-0.45443,-1.0753,0.0060199999999999,-2.53224457132903,0.0386866741497851,0.971715209856342,0.24643006407818746,-3.48900518958259,False,False,False,False
hsa-miR-4467,-0.61989,1.53675800487833,-0.52223,-1.29209,-0.04535,-2.63287406449474,0.0387254696379275,0.971715209856342,0.22999038560391064,-3.43739923731965,True,False,True,False
hsa-miR-1227-5p,-0.30491,1.23534157010574,-0.48769,-0.15895,-0.26809,-2.44506462856939,0.038763708541526,0.971715209856342,0.08751953009052546,-3.53995875582486,True,False,False,False
hsa-mir-548at,-0.281943333333333,1.21583152640084,-0.27413,-0.28959,-0.28211,-2.44112153983108,0.0390084269628854,0.971715209856342,0.00025055450831026806,-3.54525154753654,True,False,False,False
hsa-miR-1908-5p,-0.343923333333333,1.26920343712755,-0.16757,-0.6756,-0.1886,-2.44008235698832,0.0390731788653731,0.971715209856342,0.17399040115887812,-3.54664638427018,True,False,False,False
hsa-mir-1248,0.363493333333333,1.28653734302187,0.49755,-0.01786,0.61079,2.43900380801429,0.0391404976326725,0.971715209856342,0.20102633193301808,-3.54809403543035,False,False,False,False
hsa-miR-8078,-0.298266666666667,1.22966613681397,-0.38085,-0.38214,-0.13181,-2.43714310820039,0.0392569085539834,0.971715209856342,0.06980960716159797,-3.55059144619152,True,False,False,False
hsa-miR-6756-3p,-0.401856666666667,1.32120713576065,-0.70223,0.0737399999999999,-0.57708,-2.4399852606595,0.0392774762327157,0.971715209856342,0.23672990011186315,-3.5491184522181,False,False,False,False
hsa-mir-6723,-0.28659,1.21975381875398,-0.34399,-0.19094,-0.32484,-2.43216986633697,0.0395697551765308,0.971715209856342,0.02707870132640523,-3.55726609258567,True,False,False,False
hsa-let-7i-3p,-0.32609,1.25361122233901,-0.19206,-0.60643,-0.17978,-2.43069481807394,0.0396630239326962,0.971715209856342,0.14557358901766904,-3.55924566100117,True,False,False,False
hsa-mir-3918,0.286956666666667,1.22006386342269,0.27854,0.3784,0.20393,2.43037625505213,0.0396831958850862,0.971715209856342,0.029647908210032378,-3.55967317729818,True,False,False,False
hsa-miR-8072,-0.335036666666667,1.26140946764578,-0.0235000000000003,-0.47301,-0.5086,-2.42332665081469,0.0401322277535012,0.971715209856342,0.16498306147496236,-3.56913320476007,True,False,False,False
hsa-miR-4306,-0.340536666666667,1.26622752906924,-0.66574,-0.23113,-0.12474,-2.41831705461785,0.0404544077775841,0.971715209856342,0.17584559871907804,-3.57585491110638,True,False,False,False
hsa-mir-5682,0.29576,1.22753146053569,0.41276,0.34126,0.13326,2.41474071693342,0.0406859936418566,0.971715209856342,0.07179463418733352,-3.58065309669761,True,False,False,False
hsa-mir-4683,-0.28947,1.22219120126477,-0.34345,-0.37031,-0.15465,-2.41000141308906,0.0409949321286461,0.971715209856342,0.050797316766549194,-3.58701100494875,True,False,False,False
hsa-miR-449b-5p,-0.284553333333333,1.21803309525286,-0.20663,-0.38099,-0.26604,-2.4086944073521,0.0410805432281733,0.971715209856342,0.03085737784728107,-3.58876427194522,True,False,False,False
hsa-miR-1225-5p,0.365106666666666,1.28797685345885,0.236549999999999,0.0967599999999997,0.76201,2.40424096950391,0.0413735956074033,0.971715209856342,0.21318678133616606,-3.59473788716586,True,False,False,False
hsa-miR-3188,-0.8393,1.78918181478422,0.0,-0.99535,-1.52255,-2.75716383119974,0.0414319011422387,0.971715209856342,0.20083338394446573,-3.41477667361339,False,False,False,False
hsa-miR-466,0.319156666666667,1.24760104537121,0.19116,0.17782,0.58849,2.4030452941358,0.0414526306688052,0.971715209856342,0.1413594241357868,-3.59634159906181,True,False,False,False
hsa-mir-6819,-0.316326666666667,1.24515614177842,-0.53936,-0.32065,-0.08897,-2.40185936212435,0.0415311707636152,0.971715209856342,0.13547560221007604,-3.59793219719627,True,False,False,False
hsa-mir-92a-1,-0.30743,1.23750126504596,-0.12018,-0.51677,-0.28534,-2.39534803798721,0.0419650500920409,0.971715209856342,0.11609542494495326,-3.60666450140099,True,False,False,False
hsa-miR-342-5p,-0.436243333333334,1.3530764295424,-0.92536,-0.4061,0.0227300000000001,-2.4292488129838,0.0419720355587149,0.971715209856342,0.25248067933242363,-3.58606143894429,False,False,False,False
hsa-mir-216b,-0.30796,1.23795596693409,-0.08671,-0.48315,-0.35402,-2.39262401991579,0.042147904747924,0.971715209856342,0.11865340552766791,-3.61031724035944,True,False,False,False
hsa-miR-4476,0.286866666666667,1.21998775425225,0.16474,0.39419,0.30167,2.39151707620928,0.0422224375600288,0.971715209856342,0.049967679504782155,-3.61180150877249,True,False,False,False
hsa-mir-5197,0.280346666666667,1.21448667958192,0.20519,0.28455,0.3513,2.3901180619534,0.0423168244219924,0.971715209856342,0.021947316636317844,-3.61367734369743,True,False,False,False
hsa-miR-6838-5p,0.33679,1.26294341327566,0.24373,0.10498,0.66166,2.38307690967001,0.0427950755773116,0.971715209856342,0.18173431820901167,-3.62311722018482,True,False,False,False
hsa-miR-3913-3p,0.28597,1.21922974064298,0.28206,0.40445,0.1714,2.38231888595649,0.0428468828872382,0.971715209856342,0.051176541088117304,-3.62413337082984,True,False,False,False
hsa-mir-519e,-0.29865,1.22999291041101,-0.40646,-0.09765,-0.39184,-2.38086802705251,0.0429462167890402,0.971715209856342,0.09718577310989826,-3.62607822376666,True,False,False,False
hsa-mir-636,-0.277883333333333,1.21241477054469,-0.26663,-0.34476,-0.22226,-2.37941883751056,0.0430456657973964,0.971715209856342,0.016201994926010665,-3.62802075762582,True,False,False,False
hsa-mir-627,0.276046666666667,1.21087225124247,0.23011,0.29276,0.30527,2.37908120557001,0.0430688683944208,0.971715209856342,0.007019531928353216,-3.62847331707278,True,False,False,False
hsa-mir-608,0.27794,1.21246239311981,0.20384,0.29206,0.33792,2.37442359486791,0.0433902228591675,0.971715209856342,0.01945534330674034,-3.63471588381839,True,False,False,False
hsa-mir-548f-5,0.33199,1.25874844849524,0.64974,0.11755,0.22868,2.37346086380787,0.0434569447089187,0.971715209856342,0.17708769250188425,-3.63600611735968,True,False,False,False
hsa-miR-26a-5p,-0.31872,1.24722348577867,-0.0450699999999991,-0.533569999999999,-0.37752,-2.35887521558188,0.0444804035786947,0.971715209856342,0.1574125340166863,-3.65554872524097,True,False,False,False
hsa-miR-378i,-0.748513333333333,1.68006067126539,-1.38494,0.04948,-0.91008,-2.64526137357951,0.04454846407402,0.971715209856342,0.2180259604957103,-3.49993313389183,False,False,False,False
hsa-miR-3674,-0.30656,1.23675522966628,-0.53409,-0.11001,-0.27558,-2.35493865402158,0.0447607199267086,0.971715209856342,0.13094373127388384,-3.6608215209322,True,False,False,False
hsa-miR-589-3p,-0.310896666666667,1.24047844500592,-0.57295,-0.15429,-0.20545,-2.35296625034148,0.04490183253573,0.971715209856342,0.1424280466827665,-3.66346317111234,True,False,False,False
hsa-mir-588,-0.316793333333333,1.24555897594591,-0.09067,-0.58509,-0.27462,-2.3436235500214,0.045576281831439,0.971715209856342,0.15928571314997436,-3.67597336488814,True,False,False,False
hsa-mir-6765,-0.29424,1.22623883444436,-0.49599,-0.23209,-0.15464,-2.33591585302437,0.04614028081535,0.971715209856342,0.1043595010323618,-3.68629095777197,True,False,False,False
hsa-mir-1827,0.280123333333333,1.21429868810914,0.30793,0.15337,0.37907,2.33537155844486,0.0461803701036196,0.971715209856342,0.052174585477383996,-3.68701943938635,True,False,False,False
hsa-miR-1287-5p,-0.40391,1.32308889875297,-0.11886,-0.91986,-0.17301,-2.34551479489748,0.0466246010836106,0.971715209856342,0.25851766520737185,-3.68467002421941,True,False,False,False
hsa-miR-4755-5p,0.283616666666667,1.21724254653222,0.44443,0.19635,0.21007,2.3256674556925,0.0469009518974275,0.971715209856342,0.07197916356338428,-3.70000470860742,True,False,False,False
hsa-miR-6797-5p,-0.35446,1.27850694722445,-0.03026,-0.73423,-0.29889,-2.32153301265803,0.0472113398991617,0.971715209856342,0.22610220727952524,-3.70553552180919,True,False,False,False
hsa-miR-3619-5p,-0.34665,1.27160447614999,0.0072799999999999,-0.66554,-0.38169,-2.31851435446306,0.0474392494045226,0.971715209856342,0.2174523177846908,-3.70957309094442,False,False,False,False
hsa-miR-6807-3p,0.366843333333333,1.28952820924027,0.14762,0.14336,0.80955,2.31966929337737,0.0475646014025552,0.971715209856342,0.23931957233462528,-3.70995141562649,True,False,False,False
hsa-miR-210-5p,-0.290043333333333,1.22267700192892,-0.11037,-0.45623,-0.30353,-2.31407496418836,0.0477764103197053,0.971715209856342,0.10127293154403047,-3.71550998246492,True,False,False,False
hsa-miR-3126-5p,-0.280966666666667,1.21500871891844,-0.41956,-0.27391,-0.14943,-2.31109120250025,0.0480043550755735,0.971715209856342,0.06926336360283526,-3.71949957613785,True,False,False,False
hsa-mir-612,0.2773,1.21192464687539,0.18904,0.41589,0.22697,2.30267867259925,0.0486528564649479,0.971715209856342,0.058449749814193735,-3.73074507268072,True,False,False,False
hsa-mir-455,0.27116,1.2067777482346,0.20519,0.23727,0.37102,2.29610992545319,0.0491652580317062,0.971715209856342,0.033328559989134914,-3.73952279728803,True,False,False,False
hsa-miR-641,-0.348606666666667,1.27333026991861,0.0296799999999999,-0.40622,-0.66928,-2.28935242377843,0.0496979637679627,0.971715209856342,0.2293240661047082,-3.74854982422373,False,False,False,False
hsa-mir-7705,-0.27135,1.20693668887326,-0.21016,-0.3822,-0.22169,-2.28793057848303,0.0498107762401448,0.971715209856342,0.039412396576389265,-3.75044881280507,True,False,False,False
hsa-let-7e-5p,-0.30345,1.23409204312137,-0.0763099999999994,-0.293,-0.54104,-2.28670356692362,0.0499083339675069,0.971715209856342,0.15226901302627463,-3.75208747539434,True,False,False,False
hsa-miR-4764-5p,-0.284873333333333,1.21830329360356,-0.34464,-0.0944,-0.41558,-2.28187592196881,0.0502940119891797,0.971715209856342,0.09974363493481046,-3.75853375049116,True,False,False,False
hsa-miR-4660,0.283433333333333,1.21708787284965,0.20882,0.16937,0.47211,2.27832889506108,0.0505792605718915,0.971715209856342,0.09641668235515596,-3.76326900550583,True,False,False,False
hsa-mir-139,-0.539473333333333,1.4534418305976,0.14186,-0.76164,-0.99864,-2.40734874519273,0.0507664001429153,0.971715209856342,0.26071829543551367,-3.68425657040501,False,False,False,False
hsa-miR-378f,-0.79785,1.73850835445827,-1.67658,-0.15701,-0.55996,-2.57929000603224,0.0510652657657762,0.971715209856342,0.2212703132453338,-3.59600880992011,True,False,False,False
hsa-miR-2392,-0.48079,1.39550761798158,-0.24146,-1.11469,-0.08622,-2.34950601425084,0.0512902901100325,0.971715209856342,0.2719398515138168,-3.72337168836627,True,False,False,False
hsa-miR-99b-3p,-0.333806666666667,1.2603344847888,-0.3431,-0.65354,-0.00478,-2.26820817183161,0.0514019869275119,0.971715209856342,0.21672337364683952,-3.77677515302644,True,False,False,False
hsa-let-7c-5p,-0.273129999999999,1.20842672876948,-0.21557,-0.190679999999999,-0.41314,-2.26748331249131,0.0514614168872767,0.971715209856342,0.060430081825907714,-3.77774219368348,True,False,False,False
hsa-mir-4734,0.294353333333333,1.2263351674804,0.44011,0.39115,0.0518000000000001,2.26623582658886,0.0515638551559144,0.971715209856342,0.1374553702454474,-3.7794063831191,True,False,False,False
hsa-mir-4497,0.26653,1.20291107878017,0.31724,0.16956,0.31279,2.26125985274508,0.0519744699078251,0.971715209856342,0.03155609485915917,-3.78604334114434,True,False,False,False
hsa-mir-3615,-0.27032,1.20607531408959,-0.39668,-0.26064,-0.15364,-2.24427490407034,0.0534005314827622,0.971715209856342,0.06150482377932735,-3.80868338599928,True,False,False,False
hsa-miR-1233-3p,-0.311976666666667,1.24140741354261,-0.58337,-0.0267599999999999,-0.3258,-2.23587336305279,0.0541201296991045,0.971715209856342,0.19194589498036968,-3.81987355111385,True,False,False,False
hsa-miR-3156-3p,0.31,1.23970769993899,0.61864,0.2111,0.10026,2.23573864072906,0.054131746298278,0.971715209856342,0.18807236196645433,-3.82005294195119,True,False,False,False
hsa-mir-18b,0.272856666666667,1.20819780165127,0.34473,0.36416,0.10968,2.23374775670077,0.0543036995008617,0.971715209856342,0.07929487444876343,-3.82270374304814,True,False,False,False
hsa-mir-4776-2,0.29534,1.22717415136067,0.0350900000000001,0.46667,0.38426,2.23352435224985,0.0543230285642845,0.971715209856342,0.15521454882918423,-3.82300117810745,True,False,False,False
hsa-miR-4725-5p,0.297906666666667,1.22935933283274,0.57233,0.14836,0.17303,2.23215162866346,0.054441946186762,0.971715209856342,0.16241620723360348,-3.82482869371288,True,False,False,False
hsa-miR-6743-5p,-0.481293333333333,1.39599457331478,-0.69223,-0.90976,0.15811,-2.31292925977103,0.0546468502968496,0.971715209856342,0.27765656758929136,-3.77304477106055,False,False,False,False
hsa-miR-664a-3p,-0.373776666666667,1.29574036557923,-0.64186,-0.60021,0.12074,-2.2320240238551,0.0549698458584952,0.971715209856342,0.2701448949848291,-3.82879657464145,False,False,False,False
hsa-miR-3147,-0.533323333333333,1.44725920576923,-1.20181,-0.39156,-0.0065999999999999,-2.34981451486368,0.055301352515083,0.971715209856342,0.26919379519872366,-3.75528778274888,True,False,False,False
hsa-miR-422a,-0.329496666666667,1.256574899059,-0.65463,-0.34055,0.0066899999999998,-2.22219272834187,0.0553123876603936,0.971715209856342,0.2266270369310666,-3.83808212520086,False,False,False,False
hsa-mir-1226,0.324963333333333,1.25263260206516,0.0224599999999999,0.65871,0.29372,2.22174937881545,0.0553514548803205,0.971715209856342,0.2199692421473234,-3.83867193643397,True,False,False,False
hsa-mir-3162,0.27294,1.20826759190852,0.22854,0.44057,0.14971,2.21940585894462,0.0555584135991369,0.971715209856342,0.08807907475400399,-3.84178935079674,True,False,False,False
hsa-miR-135a-5p,-0.379346666666667,1.30075266818769,-0.88592,-0.14744,-0.10468,-2.23017465800535,0.055575932439606,0.971715209856342,0.2733261171856621,-3.83446715186377,True,False,False,False
hsa-miR-513a-5p,0.266606666666667,1.20297500471778,0.21608,0.18236,0.40138,2.21907701465404,0.055587515051238,0.971715209856342,0.05946148033796538,-3.84222674882438,True,False,False,False
hsa-miR-92b-5p,-0.350656666666667,1.27514089685805,0.0,-0.29306,-0.75891,-2.2191616669201,0.0558041123380397,0.971715209856342,0.2534309564300615,-3.84371612335963,False,False,False,False
hsa-mir-548ag-2,-0.260786666666667,1.19813183880901,-0.34254,-0.18244,-0.25738,-2.21657677988276,0.0558092673156944,0.971715209856342,0.030040030741083166,-3.845552006782,True,False,False,False
hsa-miR-3180,-0.25689,1.19490009480394,-0.25324,-0.22336,-0.29407,-2.21633677467762,0.0558305997276412,0.971715209856342,0.006304082900008595,-3.84587117850232,True,False,False,False
hsa-miR-876-3p,0.318696666666667,1.24720331405479,0.61296,0.33958,0.0035499999999999,2.21506504431479,0.0559437690360899,0.971715209856342,0.21227150589281704,-3.84756230524246,True,False,False,False
hsa-miR-409-5p,-0.447603333333333,1.36377281619761,-0.25645,-1.046,-0.0403600000000002,-2.27670637428107,0.0560259906299274,0.971715209856342,0.280646805731062,-3.80657956910903,True,False,False,False
hsa-mir-133a-1,0.287126666666667,1.22020763814396,0.41665,0.0440499999999999,0.40068,2.21238601302542,0.0561829107691549,0.971715209856342,0.1421497670685126,-3.85112435065618,True,False,False,False
hsa-mir-133a-2,0.287126666666667,1.22020763814396,0.41665,0.0440499999999999,0.40068,2.21238601302542,0.0561829107691549,0.971715209856342,0.1421497670685126,-3.85112435065618,True,False,False,False
hsa-miR-183-5p,-1.10705666666667,2.1540573585223,-0.6414,-2.22666,-0.45311,-2.68346138477074,0.0563119498928629,0.971715209856342,0.18788215942153683,-3.59561210006184,True,False,False,False
hsa-miR-548t-5p,-0.269806666666667,1.20564625007348,-0.12459,-0.28008,-0.40475,-2.21090465964921,0.0563155740532737,0.971715209856342,0.07959230815439847,-3.85309367523184,True,False,False,False
